,loss,start_loss,end_loss,start_accuracy,end_accuracy,val_loss,val_start_loss,val_end_loss,val_start_accuracy,val_end_accuracy,val_accuracy,accuracy
33,0.0008595323306508362,7.635802467120811e-05,0.0001001627097139135,1.0,1.0,11.362077713012695,5.64171028137207,5.719685077667236,0.5,0.0,0.25,1.0
34,0.000847134564537555,6.979377940297127e-05,9.434771345695481e-05,1.0,1.0,11.345242500305176,5.632139205932617,5.712420463562012,0.5,0.0,0.25,1.0
35,0.0008364648674614727,6.434477108996361e-05,8.914571662899107e-05,1.0,1.0,11.328315734863281,5.622519016265869,5.705113410949707,0.5,0.0,0.25,1.0
36,0.0008272335981018841,5.979820343782194e-05,8.448007429251447e-05,1.0,1.0,11.311319351196289,5.612863540649414,5.697772979736328,0.5,0.0,0.25,1.0
37,0.0008190831285901368,5.594975664280355e-05,8.019754750421271e-05,1.0,1.0,11.294255256652832,5.6031646728515625,5.690407752990723,0.5,0.0,0.25,1.0
38,0.0008119115955196321,5.268877066555433e-05,7.630667823832482e-05,1.0,1.0,11.277139663696289,5.593433380126953,5.683023452758789,0.5,0.0,0.25,1.0
39,0.0008054804056882858,4.9904570914804935e-05,7.267971523106098e-05,1.0,1.0,11.259995460510254,5.583669662475586,5.675642967224121,0.5,0.0,0.25,1.0
40,0.0007996109197847545,4.746944614453241e-05,6.926559581188485e-05,1.0,1.0,11.24284553527832,5.573895454406738,5.668267726898193,0.5,0.0,0.25,1.0
41,0.0007942604715935886,4.528974022832699e-05,6.6115397203248e-05,1.0,1.0,11.225700378417969,5.564120292663574,5.660897254943848,0.5,0.0,0.25,1.0
42,0.0007893696310929954,4.33910136052873e-05,6.314398342510685e-05,1.0,1.0,11.208580017089844,5.554343223571777,5.6535539627075195,0.5,0.0,0.25,1.0
43,0.000784785021096468,4.1619994590291753e-05,6.035135083948262e-05,1.0,1.0,11.191474914550781,5.544561386108398,5.646231174468994,0.5,0.0,0.25,1.0
44,0.0007805066416040063,4.0027782233664766e-05,5.768642222392373e-05,1.0,1.0,11.174391746520996,5.534788131713867,5.638920783996582,0.5,0.0,0.25,1.0
45,0.000776432454586029,3.848665437544696e-05,5.517473255167715e-05,1.0,1.0,11.157316207885742,5.525021076202393,5.631612777709961,0.5,0.0,0.25,1.0
46,0.0007727495976723731,3.71413589164149e-05,5.28588643646799e-05,1.0,1.0,11.140237808227539,5.515256404876709,5.624298095703125,0.5,0.0,0.25,1.0
47,0.0007692538201808929,3.5864184610545635e-05,5.0662180001381785e-05,1.0,1.0,11.123152732849121,5.50547981262207,5.616990089416504,0.5,0.0,0.25,1.0
48,0.0007658599643036723,3.464660403551534e-05,4.850805999012664e-05,1.0,1.0,11.10609245300293,5.495707035064697,5.609702110290527,0.5,0.0,0.25,1.0
49,0.0007627469603903592,3.350565748405643e-05,4.655827797250822e-05,1.0,1.0,11.089056015014648,5.485939025878906,5.602434158325195,0.5,0.0,0.25,1.0
