,loss,start_loss,end_loss,start_accuracy,end_accuracy,val_loss,val_start_loss,val_end_loss,val_start_accuracy,val_end_accuracy,val_accuracy,accuracy
20,5.312251091003418,0.010040892288088799,0.009110852144658566,1.0,1.0,78.20154571533203,36.53614807128906,36.37701416015625,0.0,0.0,0.0,1.0
21,5.301775932312012,0.006904666777700186,0.006489350460469723,1.0,1.0,68.57889556884766,31.946489334106445,31.349117279052734,0.0,0.0,0.0,1.0
22,5.293711185455322,0.005326349753886461,0.005091249011456966,1.0,1.0,64.75289916992188,30.360464096069336,29.11459732055664,0.0,0.0,0.0,1.0
23,5.286338806152344,0.004361759405583143,0.0041350554674863815,1.0,1.0,63.92152786254883,30.11636734008789,28.533123016357422,0.0,0.0,0.0,1.0
24,5.2789201736450195,0.003526903223246336,0.0033560101874172688,1.0,1.0,64.33993530273438,30.437171936035156,28.636871337890625,0.0,0.0,0.0,1.0
25,5.271533012390137,0.0028557777404785156,0.002784553449600935,1.0,1.0,65.03691864013672,30.89574432373047,28.881755828857422,0.0,0.0,0.0,1.0
26,5.264105796813965,0.002340207574889064,0.002347342437133193,1.0,1.0,65.68128204345703,31.338897705078125,29.089759826660156,0.0,0.0,0.0,1.0
27,5.256528377532959,0.0019201317336410284,0.0019798174034804106,1.0,1.0,66.11100006103516,31.639997482299805,29.2254638671875,0.0,0.0,0.0,1.0
28,5.248774528503418,0.0015794435748830438,0.0016601048409938812,1.0,1.0,66.2792739868164,31.75313949584961,29.287979125976562,0.0,0.0,0.0,1.0
29,5.24086332321167,0.0013118319911882281,0.001397807733155787,1.0,1.0,66.30475616455078,31.756986618041992,29.317276000976562,0.0,0.0,0.0,1.0
30,5.232795238494873,0.001106737763620913,0.0011929452884942293,1.0,1.0,66.35106658935547,31.771045684814453,29.357444763183594,0.0,0.0,0.0,1.0
31,5.224551200866699,0.0009470438817515969,0.0010291521903127432,1.0,1.0,65.92610931396484,31.5371150970459,29.174592971801758,0.0,0.0,0.0,1.0
32,5.21612024307251,0.0008194640977308154,0.0008977531688287854,1.0,1.0,65.11865997314453,31.08379364013672,28.828876495361328,0.0,0.0,0.0,1.0
33,5.207500457763672,0.0007165438728407025,0.0007903067744337022,1.0,1.0,64.23714447021484,30.572235107421875,28.467552185058594,0.0,0.0,0.0,1.0
